id,title,category,code,variant,stars,sources,notes,owned,wanted
tmht-1991-14,Teenage Mutant Hero Turtles (NO) 1991 #14,confirmed,1991-14,Norsk utgave,3,minetegneserier.no,Oppføringen er basert på minetegneserier.no sin utgaveliste.,false,false
tmht-1991-15,Teenage Mutant Hero Turtles (NO) 1991 #15,confirmed,1991-15,Norsk utgave,3,minetegneserier.no,Oppføringen er basert på minetegneserier.no sin utgaveliste.,false,false
tmht-1992-01,Teenage Mutant Hero Turtles (NO) 1992 #01,confirmed,1992-01,Norsk utgave,3,minetegneserier.no,Oppføringen er basert på minetegneserier.no sin utgaveliste.,false,false
tmht-1992-02,Teenage Mutant Hero Turtles (NO) 1992 #02,confirmed,1992-02,Norsk utgave,3,minetegneserier.no,Oppføringen er basert på minetegneserier.no sin utgaveliste.,false,false
tmht-1992-03,Teenage Mutant Hero Turtles (NO) 1992 #03,confirmed,1992-03,Norsk utgave,3,minetegneserier.no,Oppføringen er basert på minetegneserier.no sin utgaveliste.,false,false
tmht-1992-04,Teenage Mutant Hero Turtles (NO) 1992 #04,confirmed,1992-04,Norsk utgave,3,minetegneserier.no,Oppføringen er basert på minetegneserier.no sin utgaveliste.,false,false
tmht-1992-05,Teenage Mutant Hero Turtles (NO) 1992 #05,confirmed,1992-05,Norsk utgave,3,minetegneserier.no,Oppføringen er basert på minetegneserier.no sin utgaveliste.,false,false
tmht-1992-06,Teenage Mutant Hero Turtles (NO) 1992 #06,confirmed,1992-06,Norsk utgave,3,minetegneserier.no,Oppføringen er basert på minetegneserier.no sin utgaveliste.,false,false
tmht-1992-07,Teenage Mutant Hero Turtles (NO) 1992 #07,confirmed,1992-07,Norsk utgave,3,minetegneserier.no,Oppføringen er basert på minetegneserier.no sin utgaveliste.,false,false
tmht-1992-08,Teenage Mutant Hero Turtles (NO) 1992 #08,confirmed,1992-08,Norsk utgave,3,minetegneserier.no,Oppføringen er basert på minetegneserier.no sin utgaveliste.,false,false
tmht-1992-09,Teenage Mutant Hero Turtles (NO) 1992 #09,confirmed,1992-09,Norsk utgave,3,minetegneserier.no,Oppføringen er basert på minetegneserier.no sin utgaveliste.,false,false
tmht-1992-10,Teenage Mutant Hero Turtles (NO) 1992 #10,confirmed,1992-10,Norsk utgave,3,minetegneserier.no,Oppføringen er basert på minetegneserier.no sin utgaveliste.,false,false
tmht-1992-11,Teenage Mutant Hero Turtles (NO) 1992 #11,confirmed,1992-11,Norsk utgave,3,minetegneserier.no,Oppføringen er basert på minetegneserier.no sin utgaveliste.,false,false
tmht-1992-12,Teenage Mutant Hero Turtles (NO) 1992 #12,confirmed,1992-12,Norsk utgave,3,minetegneserier.no,Oppføringen er basert på minetegneserier.no sin utgaveliste.,false,false
tmht-1993-01,Teenage Mutant Hero Turtles (NO) 1993 #01,confirmed,1993-01,Norsk utgave,3,minetegneserier.no,Oppføringen er basert på minetegneserier.no sin utgaveliste.,false,false
tmht-1993-02,Teenage Mutant Hero Turtles (NO) 1993 #02,confirmed,1993-02,Norsk utgave,3,minetegneserier.no,Oppføringen er basert på minetegneserier.no sin utgaveliste.,false,false
tmht-1993-03,Teenage Mutant Hero Turtles (NO) 1993 #03,confirmed,1993-03,Norsk utgave,3,minetegneserier.no,Oppføringen er basert på minetegneserier.no sin utgaveliste.,false,false
tmht-1993-04,Teenage Mutant Hero Turtles (NO) 1993 #04,confirmed,1993-04,Norsk utgave,3,minetegneserier.no,Oppføringen er basert på minetegneserier.no sin utgaveliste.,false,false
tmht-1993-05,Teenage Mutant Hero Turtles (NO) 1993 #05,confirmed,1993-05,Norsk utgave,3,minetegneserier.no,Oppføringen er basert på minetegneserier.no sin utgaveliste.,false,false
tmht-1993-06,Teenage Mutant Hero Turtles (NO) 1993 #06,confirmed,1993-06,Norsk utgave,3,minetegneserier.no,Oppføringen er basert på minetegneserier.no sin utgaveliste.,false,false
tmht-1993-07,Teenage Mutant Hero Turtles (NO) 1993 #07,confirmed,1993-07,Norsk utgave,3,minetegneserier.no,Oppføringen er basert på minetegneserier.no sin utgaveliste.,false,false
tmht-1993-08,Teenage Mutant Hero Turtles (NO) 1993 #08,confirmed,1993-08,Norsk utgave,3,minetegneserier.no,Oppføringen er basert på minetegneserier.no sin utgaveliste.,false,false
tmht-1993-09,Teenage Mutant Hero Turtles (NO) 1993 #09,confirmed,1993-09,Norsk utgave,3,minetegneserier.no,Oppføringen er basert på minetegneserier.no sin utgaveliste.,false,false
tmht-1993-10,Teenage Mutant Hero Turtles (NO) 1993 #10,confirmed,1993-10,Norsk utgave,3,minetegneserier.no,Oppføringen er basert på minetegneserier.no sin utgaveliste.,false,false
tmht-1993-11,Teenage Mutant Hero Turtles (NO) 1993 #11,confirmed,1993-11,Norsk utgave,3,minetegneserier.no,Oppføringen er basert på minetegneserier.no sin utgaveliste.,false,false
tmht-1994-01,Teenage Mutant Hero Turtles (NO) 1994 #01,confirmed,1994-01,Norsk utgave,3,minetegneserier.no,Oppføringen er basert på minetegneserier.no sin utgaveliste.,false,false
tmht-1994-02,Teenage Mutant Hero Turtles (NO) 1994 #02,confirmed,1994-02,Norsk utgave,3,minetegneserier.no,Oppføringen er basert på minetegneserier.no sin utgaveliste.,false,false
tmht-1994-03,Teenage Mutant Hero Turtles (NO) 1994 #03,confirmed,1994-03,Norsk utgave,3,minetegneserier.no,Oppføringen er basert på minetegneserier.no sin utgaveliste.,false,false
